date,product_id,product_name,item_name,brand,category,price,quantity,revenue
2023-05-10,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-08-16,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-14,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-12-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-06-29,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-09-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-01-19,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-10-15,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-06-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-08-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-08-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-05-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-11-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-08-31,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-05-30,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-12-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-14,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-05-31,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,6,210
2023-02-19,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-09-30,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-19,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-28,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-02-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-06-06,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-02-07,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-06-24,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-04-25,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-10-11,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-02-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-11-10,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-06-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-07-15,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-12-23,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-06-28,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-10-18,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-09-16,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,6,90
2023-11-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-01-14,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-01-19,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-05-11,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-12-28,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-10-28,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-01-14,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-04-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-02-12,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-06-16,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-01-08,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-04-24,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-10-27,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-01-30,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-08-21,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-04-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-05-21,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-09-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-12-23,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-08-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-06-21,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-06-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-10,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-17,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-05-16,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-07-04,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-11-20,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-12-03,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-07-27,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-07-19,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-03-04,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-10-03,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-04,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-10-05,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-06-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-07-07,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-03-02,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-04-13,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-03-02,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-04,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-07-25,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-07-14,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-09-03,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-06-19,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-11-11,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-03-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-07-13,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-04-04,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-10-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-08-20,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-06-03,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-12-10,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-04-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-07-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-05-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-06-22,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-10-05,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-02-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-01,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-06-15,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-04-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-10-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-01-19,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-06-18,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-08-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-11,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-07-18,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-08-24,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-09-26,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-06-19,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-07-23,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-21,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-10-07,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-03-31,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-07-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-01,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-11-12,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-02-05,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-05-31,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-08-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-06-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-03-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-04-09,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-07-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-08-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,6,54
2023-07-23,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-05-15,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-03-25,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-24,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-05-14,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-07-29,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-11-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-26,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-11-19,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-19,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-09-04,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-01-27,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-06-25,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-30,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-10-28,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-09-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-11-02,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-08-19,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-10-30,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-11-15,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-06-20,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-06-01,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-11-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-14,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-06,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-12-19,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-06-29,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,5,100
2023-10-17,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-02-18,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-01-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-09-04,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-08,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-01-25,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-06-28,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-23,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-05-27,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,5,25
2023-05-18,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-31,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-09-01,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-03-30,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-06-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-04-25,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-09-13,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-03-05,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-03-01,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-03-17,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-07-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-04-28,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-09-07,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-03-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-22,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-03-09,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-11-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-10-29,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-12-20,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-22,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-09-14,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-05-18,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-06-02,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-14,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-04-12,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-03-25,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-04-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-10-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-02-04,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-05-01,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-05,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-09-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-26,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-12-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-04-02,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-11-27,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-27,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-12-08,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-08-30,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-09-14,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-08-16,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-03-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-07-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-05-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-11-02,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,6,150
2023-01-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-11-11,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-09-07,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-01-04,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-05-13,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-02-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-08-12,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-04-19,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-09-01,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-09-17,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-10-28,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-04-03,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-12-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-10-30,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-04-28,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-08-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-05-28,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-07-22,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-11-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-02-04,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-06-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-11,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-11-30,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-08-17,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-08-31,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-07-09,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-10-18,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-05-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-03-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-05-06,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-07,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-12-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-08-18,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-27,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-12,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-10-17,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-05-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-09-09,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-02-17,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-03-23,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-06,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-08-16,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-09-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-04-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-06,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-04-28,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-07-07,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-08,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-26,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-03-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-06-05,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,3,120
2023-04-18,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-01-21,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-02-10,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-02-24,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-12-06,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-03-16,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-08-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-08-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-04-15,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-07-21,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-05-16,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-05-05,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-10-12,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-12-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-06-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-09-04,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-21,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-11,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-07-12,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-07-12,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-09-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-01-01,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-24,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-04-17,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-07-23,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-05-02,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-08-26,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-16,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-02-11,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-04-21,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-08-26,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-07-01,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-10-09,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-04-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-06-12,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-08-10,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-05-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-07-19,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-06-09,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-04-22,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-02-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-06-10,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-12-23,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-02-23,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-10-30,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-08-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-09-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-08-03,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-02-03,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-09-09,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-03,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-03-08,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-06-26,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-03-01,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-09-10,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,5,50
2023-08-15,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-05-22,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-17,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-13,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-08-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
